timestamp,dest,src,rssi
1709954199.34797,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-54
1709954199.3842745,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-48
1709954199.4793916,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-55
1709954199.546535,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-60
1709954199.6046236,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-50
1709954199.6190875,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-48
1709954199.7142863,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954199.853062,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-62
1709954199.8960855,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-55
1709954199.959356,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-51
1709954199.9914672,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-50
1709954200.027943,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-60
1709954200.065902,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-50
1709954200.0899203,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-50
1709954200.1498363,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-49
1709954200.220375,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-48
1709954200.2459106,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954200.2586336,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954200.3008726,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954200.3451705,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954200.4568176,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954200.482653,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954200.5076797,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954200.5849242,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954200.5927172,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954200.610541,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954200.6717877,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954200.6964512,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954200.7486458,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954200.768711,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954200.81552,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954200.8724236,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954200.948571,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954200.9843225,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954201.0293932,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954201.072152,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954201.1016788,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954201.172909,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-44
1709954201.2518268,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954201.3030465,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954201.3533325,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-49
1709954201.3967092,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954201.4502363,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-43
1709954201.5036516,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954201.5359917,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954201.5746353,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-45
1709954201.5980995,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-46
1709954201.6401474,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-47
1709954201.6688108,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-50
1709954201.7060363,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954201.7619185,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954201.78073,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954201.8023,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-51
1709954201.834948,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-52
1709954201.9006543,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-51
1709954201.9619904,36:a1:f0:21:da:7b,c8:09:a8:08:4f:b7,-48
